0.00562,0.010518,0.43939,0.3571,0.11951,0.10293,0.013483,0.10262,0.014423,0.093878,0.033362,0.029615,0.028856,0,0.02062,0.018216,0.17799,0.87855,0.65949,0.36236
0.010946,0.016056,0.64562,0.28454,0.19351,0.035025,0.020225,0.05835,0.052885,0.042177,0.038969,0.040291,0.029407,0.0033587,0.030622,0.01489,0.18813,0.83452,0.62584,0.44414
0.0018831,0.0065922,0.50505,0.34763,0.13059,0.065761,0.013483,0.082495,0.033654,0.07483,0.03029,0.02422,0.030417,0.0011811,0.019815,0.01606,0.18813,0.7919,0.54778,0.41694
0.012181,0.015528,0.39226,0.38801,0.061338,0.18656,0.020225,0.038229,0.033654,0.07483,0.035108,0.041159,0.02191,0.012438,0.014556,0.022584,0.18813,0.71449,0.46164,0.48248
0.014182,0.020187,0.4638,0.30726,0.13138,0.049678,0.029213,0.014085,0.033654,0.038095,0.033559,0.041197,0.023042,0.0032849,0.02776,0.0073586,0.18813,0.5767,0.43876,0.41128
0.014035,0.018927,0.26515,0.52492,0.093391,0.1065,0.020225,0.038229,0.067308,0.044898,0.03987,0.010488,0.054866,0.0076032,0.017777,0.01714,0.18813,0.50142,0.40242,0.40343
0.019008,0.024992,0.53788,0.28896,0.15315,0.04253,0.060674,0.0080483,0.098558,0.027211,0.0439,0.044932,0.02855,0.010298,0.035327,0.0096338,0.18813,0.42116,0.34186,0.41858
0.029247,0.033078,0.85101,0.14132,0.27028,0.013224,0.11685,0.0040241,0.17788,0.016327,0.083573,0.11869,0.011138,0.016203,0.055325,0.0078768,0.18813,0.44602,0.36474,0.40891
0.029777,0.032668,0.53956,0.28139,0.12307,0.082559,0.047191,0.012072,0.088942,0.013605,0.052663,0.073,0.018023,0.01624,0.039649,0.013666,0.18813,0.35582,0.36339,0.45327
0.037015,0.042161,0.60354,0.24353,0.14088,0.045747,0.14607,0.0060362,0.21635,0.014966,0.059453,0.074169,0.01888,0.021961,0.047003,0.013622,0.22248,0.38139,0.35128,0.60369
0.045636,0.049662,0.75842,0.20126,0.19826,0.012509,0.15955,0.0060362,0.21635,0.010884,0.072556,0.092353,0.021298,0.022736,0.055363,0.01029,0.22248,0.27202,0.3459,0.58635
0.039634,0.04512,0.30892,0.45804,0.077958,0.13653,0.047191,0.014085,0.14423,0.027211,0.057481,0.03667,0.046604,0.022883,0.038429,0.020832,0.22248,0.26278,0.28937,0.57631
0.045607,0.050804,0.39562,0.39117,0.11753,0.084346,0.060674,0.0040241,0.15865,0.017687,0.047844,0.038782,0.036904,0.026131,0.050148,0.018409,0.22248,0.31321,0.26514,0.63947
0.048167,0.052064,0.80471,0.1388,0.23427,0.011437,0.21124,0.0020121,0.29087,0.016327,0.08763,0.12778,0.0086904,0.043405,0.093905,0.0073142,0.22248,0.3892,0.30148,0.68693
0.049873,0.054408,0.60438,0.27003,0.18124,0.056826,0.14607,0.0060362,0.27404,0.0095238,0.062496,0.07349,0.020074,0.035359,0.056369,0.011702,0.22248,0.39347,0.34051,0.69332
0.064026,0.067856,0.63721,0.2612,0.25643,0.037169,0.4382,0.0060362,0.55048,0.013605,0.11809,0.11265,0.044737,0.059718,0.079342,0.019875,0.22092,0.39062,0.35128,0.58196
0.060407,0.065102,0.2298,0.5571,0.12149,0.12152,0.089888,0.020121,0.29327,0.0095238,0.056692,0.020108,0.064352,0.035691,0.040637,0.023117,0.22092,0.37003,0.35532,0.66539
0.061643,0.065512,0.48653,0.37855,0.19153,0.07827,0.25618,0.0080483,0.41827,0.010884,0.085404,0.066134,0.054376,0.040637,0.05289,0.022303,0.22092,0.39418,0.35532,0.61117
0.070029,0.07354,0.59848,0.29716,0.21409,0.072909,0.5191,0.0020121,0.48558,0.013605,0.1204,0.10575,0.053887,0.055437,0.062333,0.028798,0.22092,0.44105,0.39973,0.62578
0.074089,0.078667,0.55471,0.30978,0.23664,0.055397,0.3573,0.0020121,0.46154,0.0054422,0.08918,0.078508,0.035037,0.063594,0.077946,0.02179,0.22092,0.42969,0.41857,0.61574
0.077532,0.080455,0.68266,0.23596,0.28136,0.041458,0.45843,0.0080483,0.57933,0.012245,0.11857,0.12257,0.038097,0.085001,0.10942,0.024395,0.22092,0.47869,0.44415,0.64257
0.063497,0.068384,0.46886,0.34132,0.18164,0.077198,0.096629,0.020121,0.31971,0.0095238,0.048972,0.055344,0.023899,0.049163,0.082387,0.015675,0.22092,0.52273,0.46433,0.62797
0.072648,0.077232,0.43266,0.4,0.17412,0.10043,0.19326,0.0080483,0.37981,0.010884,0.061595,0.041725,0.045655,0.079649,0.10111,0.026266,0.19282,0.52912,0.49529,0.66411
0.074501,0.079107,0.5202,0.32808,0.25762,0.050751,0.40449,0.0080483,0.60096,0.0054422,0.087489,0.06587,0.050154,0.093453,0.12169,0.01262,0.19282,0.52486,0.46568,0.72709
0.085035,0.087457,0.65152,0.26625,0.27305,0.063259,0.43596,0.0080483,0.61298,0.0040816,0.10609,0.11454,0.0306,0.10283,0.12795,0.019189,0.19282,0.56605,0.47914,0.7061
0.078679,0.080777,0,0.82902,0.03245,0.36455,0.017978,0.022133,0.15625,0.0095238,0.093914,0,0.12442,0.090094,0.037177,0.090337,0.19282,0.55327,0.51009,0.75119
0.085359,0.087692,0.78283,0.16845,0.28809,0.022873,0.18876,0.0020121,0.32692,0.0081633,0.088419,0.11691,0.016983,0.073375,0.11751,0.013005,0.19282,0.62855,0.54643,0.68145
0.09039,0.093346,0.3367,0.46183,0.17729,0.11187,0.1618,0.0040241,0.41106,0.014966,0.078642,0.046139,0.060129,0.10545,0.13489,0.033812,0.19282,0.61293,0.55316,0.72654
0.093097,0.095221,0.28199,0.5306,0.11595,0.22051,0.067416,0.022133,0.19471,0.016327,0.078304,0.040405,0.067871,0.10253,0.095836,0.089354,0.19282,0.61577,0.5074,0.69971
0.085682,0.088834,0.43855,0.37666,0.18045,0.13188,0.074157,0.030181,0.20433,0.017687,0.070217,0.062889,0.039076,0.093564,0.098528,0.032544,0.19282,0.62074,0.50336,0.63125
0.078885,0.080777,0.61111,0.29148,0.15869,0.14582,0.042697,0.032193,0.16106,0.035374,0.067568,0.085751,0.019706,0.074224,0.068472,0.030757,0.19282,0.68608,0.54509,0.62395
0.084299,0.087955,0.34512,0.50032,0.11555,0.19871,0.044944,0.050302,0.18029,0.040816,0.067456,0.054514,0.043881,0.064406,0.050991,0.045568,0.19282,0.75781,0.61642,0.56371
0.11043,0.10958,0.5665,0.33565,0.27226,0.082559,0.53258,0.012072,0.54808,0.017687,0.15638,0.13759,0.065698,0.13029,0.15617,0.046535,0.19282,0.76989,0.64334,0.59383
0.11714,0.11831,0.26263,0.59117,0.16462,0.19371,0.2764,0.028169,0.44471,0.020408,0.1122,0.039801,0.10462,0.14221,0.10529,0.090105,0.19282,0.8267,0.62719,0.63436
0.11802,0.12095,0.43182,0.39685,0.19272,0.08792,0.24494,0.034205,0.40865,0.013605,0.051028,0.046101,0.034242,0.073891,0.10819,0.017787,0.19282,0.83168,0.62046,0.61847
0.10281,0.1031,0.16077,0.67823,0.053423,0.29199,0.05618,0.10664,0.16106,0.038095,0.10104,0.013015,0.11876,0.12424,0.076203,0.11748,0.18033,0.85085,0.6245,0.60204
0.084005,0.086227,0.72138,0.23533,0.29165,0.071837,0.013483,0.16097,0.038462,0.036735,0.065934,0.095598,0.010771,0.067137,0.099402,0.012013,0.18033,0.97088,0.64065,0.50292
0.095834,0.099851,0.74832,0.26562,0.27266,0.057898,0.085393,0.076459,0.1274,0.027211,0.097605,0.10563,0.036047,0.064369,0.078795,0.02292,0.18033,0.99432,0.68506,0.52537
0.10472,0.10981,0.55051,0.26309,0.16779,0.046819,0.08764,0.014085,0.10337,0.0040816,0,0.022258,0.0033048,0.0039123,0.029106,0.01029,0.18033,0.875,0.6716,0.57284
0.10495,0.10808,0.72811,0.20883,0.21607,0.047891,0.12809,0.0060362,0.18029,0.0040816,0.035897,0.053458,0.016524,0.030155,0.056445,0.015995,0.17955,0.7983,0.56797,0.54545
0.09807,0.099587,0.60017,0.2877,0.27859,0.048249,0.053933,0.032193,0.11779,0.012245,0.095971,0.096428,0.038954,0.095409,0.14006,0.020339,0.17955,0.77628,0.58277,0.5303
0.10145,0.10439,0.57576,0.30158,0.23269,0.072909,0.094382,0.012072,0,0,0.076444,0.074848,0.035007,0.079132,0.099849,0.024642,0.17955,0.89844,0.56931,0.49927
0.088007,0.091647,0.40993,0.38864,0.15315,0.1208,0.053933,0.042254,0.125,0.028571,0.059425,0.049761,0.042167,0.055548,0.054947,0.035204,0.1694,0.91832,0.60027,0.48521
0.088919,0.090504,0.44697,0.38612,0.17095,0.11472,0.10337,0.030181,0.13942,0.032653,0.070527,0.050742,0.050888,0.066879,0.065415,0.035046,0.1694,0.88991,0.62315,0.40033
0.08939,0.091735,0.65741,0.23912,0.2774,0.033238,0.096629,0.01006,0.16827,0.023129,0.083657,0.097635,0.023838,0.073781,0.11062,0.017145,0.1694,0.85156,0.6245,0.38938
0.07918,0.082974,0.2862,0.46877,0.11318,0.16798,0.040449,0.042254,0.091346,0.035374,0.048549,0.026899,0.046726,0.043442,0.036913,0.039823,0.1694,0.90412,0.6541,0.37295
0.077149,0.078931,0.3729,0.42334,0.1294,0.17763,0.040449,0.072435,0.069712,0.04898,0.072612,0.045422,0.053336,0.058574,0.040611,0.041363,0.1694,0.90838,0.70659,0.40946
0.090008,0.092672,0.7037,0.19054,0.25366,0.053967,0.2382,0.020121,0.15865,0.016327,0.10448,0.12438,0.027112,0.06304,0.082097,0.017595,0.1694,0.81179,0.67968,0.36838
0.087536,0.090358,0.50505,0.32366,0.19351,0.08935,0.12809,0.024145,0.16106,0.02585,0.07836,0.065681,0.044523,0.071455,0.065377,0.025299,0.1694,0.83736,0.69448,0.32822
0.10034,0.10158,0.65825,0.27508,0.26989,0.059685,0.3191,0.01006,0.24279,0.016327,0.14697,0.13363,0.065913,0.083931,0.089011,0.038279,0.17955,0.80469,0.70794,0.37386
0.099629,0.1019,0.72559,0.20505,0.27186,0.05361,0.37978,0.024145,0.31731,0.013605,0.12919,0.14509,0.038158,0.082786,0.10464,0.018907,0.17955,0.71662,0.66083,0.41895
0.10434,0.10603,0.25421,0.53628,0.11199,0.17941,0.17528,0.0080483,0.21394,0.019048,0.086785,0.033274,0.083477,0.075885,0.055488,0.048682,0.17955,0.71236,0.62046,0.45911
0.10478,0.10826,0.37205,0.45678,0.20934,0.10472,0.20899,0.0080483,0.5,0.044898,0.091716,0.053348,0.071188,0.082122,0.094653,0.03016,0.17955,0.69815,0.69044,0.43045
0.1024,0.10389,0.55135,0.3205,0.24495,0.094353,0.33708,0.018109,0.56731,0.062585,0.11834,0.10605,0.05202,0.082713,0.091835,0.038244,0.18345,0.81534,0.68506,0.3766
0.10119,0.10463,0.62626,0.27634,0.29284,0.063974,0.32809,0.018109,0.63942,0.07483,0.10375,0.10031,0.041524,0.1053,0.1197,0.030895,0.18345,0.78906,0.72678,0.35652
0.10172,0.10301,0.63721,0.26435,0.26989,0.10222,0.28539,0.034205,0.64663,0.073469,0.12361,0.14008,0.034854,0.097993,0.10852,0.032603,0.18345,0.77273,0.74024,0.37842
0.096334,0.098767,0.33249,0.48517,0.16581,0.17048,0.080899,0.036217,0.30529,0.073469,0.090814,0.0584,0.06172,0.081716,0.085752,0.037647,0.18345,0.81818,0.7389,0.36564
0.091979,0.097038,0.53451,0.28896,0.26395,0.067548,0.051685,0.042254,0.23558,0.04898,0.072499,0.063946,0.037577,0.07367,0.092231,0.022446,0.18345,0.94389,0.7712,0.36236
0.093509,0.096774,0.67929,0.23155,0.24654,0.069335,0.15506,0.034205,0.33173,0.05034,0.082643,0.10273,0.021848,0.080978,0.085217,0.026873,0.18345,0.97727,0.82369,0.36108
0.091861,0.095807,0.49832,0.31987,0.20459,0.10472,0.15506,0.042254,0.34856,0.061224,0.069259,0.06304,0.037026,0.064111,0.081273,0.026039,0.18345,0.94886,0.8035,0.33863
0.096893,0.09903,0.48485,0.40252,0.21528,0.1208,0.28315,0.05835,0.52885,0.073469,0.099887,0.069567,0.066188,0.10227,0.091206,0.053425,0.18345,1,0.75908,0.35049
0.092832,0.095075,0.59007,0.2858,0.23387,0.10186,0.18202,0.046278,0.34615,0.10884,0.087489,0.10733,0.023899,0.08035,0.084601,0.039206,0.18345,0.90838,0.72678,0.31544
0.099041,0.10161,0.58249,0.32555,0.24298,0.11651,0.35056,0.024145,0.37981,0.069388,0.12584,0.11495,0.057222,0.084706,0.081368,0.038027,0.16315,0.87429,0.71602,0.33735
0.093686,0.096012,0.43013,0.41009,0.20103,0.12223,0.07191,0.028169,0.1851,0.085714,0.085376,0.065756,0.049358,0.075442,0.08401,0.022782,0.16315,0.76562,0.69179,0.31216
0.095098,0.099587,0.34259,0.45552,0.167,0.13688,0.060674,0.020121,0.25481,0.078912,0.065117,0.047648,0.04691,0.082454,0.093552,0.032711,0.16315,0.82884,0.67564,0.28258
0.085476,0.088248,0.2138,0.58297,0.079541,0.2634,0.020225,0.038229,0.098558,0.17007,0.081629,0.029615,0.077327,0.058094,0.030358,0.053085,0.16472,0.7983,0.71602,0.23238
0.085329,0.08983,0.48316,0.30473,0.22002,0.088635,0.022472,0.044266,0.11058,0.066667,0.067117,0.067643,0.032069,0.061453,0.070271,0.022786,0.16472,0.8331,0.7537,0.23604
0.088772,0.093083,0.50337,0.28833,0.21646,0.08649,0.042697,0.090543,0.16587,0.053061,0.075092,0.067001,0.040178,0.065624,0.080751,0.015615,0.16472,0.84446,0.76581,0.2333
0.082034,0.086109,0.63215,0.19811,0.24575,0.085061,0.022472,0.070423,0.10337,0.10204,0.064103,0.077301,0.024572,0.075589,0.076562,0.021691,0.16472,0.91548,0.76447,0.21961
0.089301,0.093405,0.66498,0.21767,0.24931,0.059685,0.047191,0.052314,0.13462,0.066667,0.077064,0.099219,0.015545,0.068355,0.072064,0.017293,0.16472,0.88068,0.82369,0.21687
0.093009,0.097389,0.29966,0.43722,0.14207,0.16476,0.040449,0.050302,0.14183,0.093878,0.062666,0.034648,0.052042,0.073227,0.070271,0.022786,0.16472,0.9233,0.82638,0.2008
0.096805,0.10017,0.30051,0.46688,0.13969,0.13724,0.07191,0.062374,0.1226,0.089796,0.074528,0.041914,0.060588,0.06603,0.046336,0.034172,0.16472,0.89276,0.86406,0.22965
0.087183,0.090768,0.19024,0.53312,0.11159,0.20229,0.024719,0.1006,0.0625,0.12381,0.060693,0.016109,0.069309,0.068687,0.043071,0.039912,0.16472,0.92614,0.81965,0.25977
0.069617,0.073628,0.49074,0.30284,0.18837,0.10936,0.0089888,0.21328,0.048077,0.1551,0.061679,0.063719,0.029468,0.043848,0.05094,0.018281,0.16472,0.93466,0.84791,0.25155
0.059171,0.063051,0.19024,0.57792,0.045904,0.38492,0.0089888,0.40845,0.026442,0.4966,0.075035,0.025126,0.07852,0.05492,0.029427,0.05569,0.16472,0.91903,0.92328,0.27802
0.060907,0.063198,0.78199,0.14826,0.34389,0.053967,0.0067416,0.13078,0.055288,0.09932,0.073373,0.097974,0.016126,0.070053,0.082984,0.015226,0.20219,0.83381,0.94751,0.2939
0.047843,0.051156,0.23232,0.54448,0.08429,0.29807,0.0044944,0.49296,0.019231,0.40136,0.087968,0.032105,0.083294,0.059755,0.030779,0.044625,0.20219,0.81889,0.94482,0.29171
0.039016,0.040784,0.51152,0.84543,0,0.54289,0.0067416,1,0.014423,0.82857,0.10304,0.0017882,0.13799,0.072378,0.0094986,0.098929,0.20219,0.85227,0.9004,0.2981
0.055111,0.056693,0.90825,0.092744,0.42184,0.003574,0.0067416,0.064386,0.050481,0.029932,0.10823,0.152,0.011903,0.063705,0.10549,0.012891,0.20219,0.8196,0.92598,0.26981
0.064291,0.067124,0.49411,0.36341,0.26593,0.10758,0.053933,0.042254,0.069712,0.02585,0.095604,0.05923,0.071574,0.0585,0.055639,0.032805,0.20219,0.77131,1,0.30358
0.055994,0.060531,0.38805,0.40126,0.14998,0.095783,0.038202,0.080483,0.084135,0.035374,0.061059,0.030822,0.055662,0.048793,0.053438,0.019184,0.20219,0.77699,0.91925,0.28569
0.054405,0.058774,0.24327,0.5123,0.11516,0.1955,0.031461,0.14889,0.081731,0.062585,0.072866,0.029728,0.069401,0.058021,0.03495,0.035105,0.20219,0.84588,0.90848,0.26524
0.062084,0.060678,0.85438,0.12934,0.29521,0.03431,0.08764,0.092555,0.12019,0.040816,0.1224,0.16999,0.010768,0.057615,0.081581,0.013651,0.20219,0.75852,0.94347,0.2552
0.066498,0.070698,0.35101,0.46309,0.15987,0.12044,0.053933,0.056338,0.12019,0.032653,0.077008,0.043762,0.062026,0.077656,0.053564,0.031157,0.20219,0.71236,0.95693,0.25739
0.065262,0.068384,0.35859,0.50473,0.16106,0.14117,0.080899,0.076459,0.14183,0.04898,0.082897,0.021692,0.081886,0.077176,0.052796,0.040968,0.19828,0.60085,0.83849,0.22873
0.062261,0.065659,0.71717,0.21703,0.26632,0.083989,0.074157,0.038229,0.125,0.07619,0.1011,0.11763,0.027724,0.080904,0.090231,0.021918,0.19828,0.5696,0.75639,0.20865
0.071441,0.075913,0.65067,0.20379,0.18599,0.043603,0.092135,0.022133,0.16827,0.034014,0.046886,0.074207,0.0083538,0.028088,0.044939,0.010779,0.19828,0.56037,0.70659,0.22326
0.076178,0.080279,0.69781,0.21451,0.24456,0.062902,0.05618,0.01006,0.13702,0.062585,0.10964,0.12257,0.028795,0.079169,0.082255,0.019771,0.22092,0.54901,0.69448,0.25338
0.073059,0.077935,0.31145,0.49401,0.14325,0.12866,0.049438,0.030181,0.10096,0.082993,0.083742,0.037877,0.072063,0.086994,0.063201,0.035929,0.22092,0.54901,0.70659,0.22362
0.06897,0.072778,0.64057,0.25678,0.2406,0.062902,0.065169,0.062374,0.098558,0.054422,0.098084,0.10952,0.025521,0.083783,0.076102,0.026562,0.22092,0.59872,0.76043,0.23457
0.063644,0.069878,0.50589,0.28202,0.17214,0.070407,0.024719,0.032193,0.074519,0.032653,0.022006,0.029653,0.012699,0.034399,0.040052,0.013873,0.22092,0.59446,0.75639,0.20391
0.064703,0.069878,0.62795,0.28644,0.28967,0.051108,0.042697,0.050302,0.10577,0.044898,0.069456,0.07383,0.023899,0.10541,0.090621,0.023971,0.22092,0.64062,0.80215,0.20774
0.056376,0.06103,0.60269,0.24858,0.23585,0.045032,0.013483,0.038229,0.072115,0.028571,0.073035,0.07681,0.030539,0.062597,0.065069,0.027357,0.22092,0.63849,0.821,0.20628
0.046225,0.050921,0.58249,0.23659,0.22359,0.03431,0.024719,0.14286,0.040865,0.043537,0.076585,0.088769,0.024878,0.051525,0.070252,0.013138,0.22092,0.67116,0.87349,0.16794
0.04443,0.049398,0.33586,0.42019,0.14721,0.12831,0.01573,0.17907,0.057692,0.11156,0.079572,0.038103,0.065851,0.08179,0.04499,0.038372,0.22014,0.69886,0.90579,0.16429
0.058701,0.061293,0.79714,0.16845,0.30273,0.032523,0.065169,0.030181,0.09375,0.029932,0.16137,0.17079,0.040606,0.069352,0.086104,0.015694,0.22014,0.75923,0.89502,0.18218
0.049491,0.052797,0.71044,0.15016,0.23308,0.048964,0.051685,0.076459,0.091346,0.057143,0.10487,0.13042,0.021389,0.0554,0.065383,0.016938,0.21858,0.79403,0.86272,0.17707
0.041076,0.04682,0.42677,0.30662,0.13376,0.090064,0.013483,0.14085,0.040865,0.088435,0.059003,0.041951,0.044278,0.04418,0.044052,0.021967,0.21858,0.81179,0.89771,0.16484
0.038692,0.042806,0.31818,0.43849,0.11278,0.17834,0.031461,0.24346,0.03125,0.1483,0.099211,0.053835,0.074022,0.071935,0.046235,0.042375,0.2178,0.85724,0.92732,0.14969
0.037015,0.041956,0.37205,0.41262,0.096557,0.12259,0.047191,0.14085,0.043269,0.11429,0.078078,0.047799,0.05762,0.03868,0.030264,0.025076,0.2178,0.69318,0.86406,0.13764
0.027864,0.031028,0.31397,0.47886,0.037198,0.30772,0.060674,0.4326,0.033654,0.36871,0.14458,0.07598,0.099297,0.068281,0.019111,0.074331,0.2178,0.6946,0.8035,0.10077
0.024392,0.019747,0.19444,0.52555,0.050653,0.21658,0.020225,0.27767,0.012019,0.18776,0.094308,0.026031,0.095809,0.057061,0.016519,0.059431,0.20765,0.6669,0.7712,0.065717
0.029895,0.034924,0.54882,0.25804,0.24654,0.039314,0.024719,0.090543,0.055288,0.057143,0.084869,0.077829,0.039229,0.067137,0.080663,0.015245,0.20765,0.72727,0.78197,0.052026
0.035309,0.039671,0.25337,0.48139,0.11318,0.14081,0.038202,0.044266,0.038462,0.07483,0.074021,0.014864,0.084089,0.03558,0.031415,0.030486,0.20765,0.7017,0.78466,0.063892
0.042253,0.046673,0.71212,0.19054,0.25049,0.036812,0.1191,0.034205,0.024038,0.043537,0.12305,0.13827,0.026928,0.063742,0.075027,0.016395,0.20765,0.76207,0.77389,0.073932
0.045636,0.050453,0.57997,0.22839,0.22556,0.046462,0.078652,0.028169,0.26923,0.05034,0.12415,0.1245,0.029376,0.059645,0.068327,0.024233,0.20765,0.72585,0.80888,0.11738
0.047873,0.052621,0.63805,0.20631,0.20182,0.066833,0.1236,0.030181,0.30048,0.072109,0.11203,0.1099,0.03773,0.063668,0.072504,0.026138,0.21624,0.72301,0.79946,0.13782
0.050638,0.057045,0.71212,0.18423,0.25722,0.04396,0.20449,0.030181,0.38702,0.059864,0.15697,0.17603,0.026224,0.088507,0.08796,0.020886,0.21624,0.69815,0.75774,0.11866
0.045166,0.053763,0.44865,0.31041,0.1666,0.082202,0.051685,0.04829,0.20433,0.05034,0.090363,0.07964,0.043697,0.063631,0.073045,0.028576,0.21624,0.69602,0.74428,0.13509
0.054316,0.061498,0.63552,0.24606,0.23506,0.049678,0.18652,0.028169,0.32452,0.031293,0.1437,0.13861,0.051163,0.0788,0.082821,0.031794,0.21624,0.71094,0.74966,0.08671
0.049932,0.059447,0.40152,0.34953,0.14919,0.073267,0.05618,0.030181,0.20673,0.039456,0.095154,0.070208,0.053673,0.075073,0.056652,0.027707,0.2178,0.6804,0.74697,0.083972
0.040311,0.049457,0.43939,0.33438,0.097744,0.1208,0.022472,0.094567,0.079327,0.092517,0.082079,0.0793,0.033783,0.059866,0.03695,0.03248,0.2178,0.67614,0.72948,0.093647
0.033455,0.040843,0.41498,0.38044,0.13732,0.097927,0.020225,0.20121,0.086538,0.072109,0.078247,0.028257,0.070686,0.039862,0.034157,0.02595,0.2178,0.62571,0.74024,0.069368
0.03066,0.036038,0.1271,0.59243,0.029284,0.25554,0.0067416,0.2495,0.064904,0.17415,0.078839,0.015015,0.09333,0.056766,0.016072,0.052522,0.2178,0.62855,0.74832,0.057503
0.029571,0.034954,0.87963,0.084543,0.29363,0,0.042697,0.066398,0.060096,0.058503,0.14787,0.20214,0.013005,0.05385,0.080543,0.011376,0.17642,0.66761,0.79677,0.069368
0.018155,0.027394,0.21633,0.48517,0.048674,0.19728,0.020225,0.35412,0.03125,0.23129,0.10614,0.048667,0.077021,0.0554,0.02547,0.040682,0.17642,0.6804,0.79812,0.039248
0.024716,0.033313,0.22896,0.46562,0.07875,0.12187,0.029213,0.12072,0.069712,0.093878,0.063708,0.022334,0.066984,0.040304,0.034837,0.034281,0.17642,0.70455,0.83984,0.032494
0.021421,0.028947,0.2862,0.43533,0.071231,0.11008,0.026966,0.19115,0.055288,0.069388,0.077853,0.025993,0.074052,0.028826,0.031868,0.02216,0.17642,0.75284,0.86541,0.04655
0.022186,0.02883,0.77609,0.12808,0.23625,0.02752,0.060674,0.076459,0.079327,0.072109,0.14015,0.17037,0.028458,0.054994,0.082192,0.014826,0.17642,0.72017,0.84253,0.075392
0.029571,0.036448,0.48316,0.28959,0.15394,0.064332,0.13933,0.10262,0.13942,0.081633,0.12006,0.11159,0.048409,0.049864,0.058074,0.022175,0.17642,0.64844,0.81965,0.10916
0.029865,0.039055,0.38384,0.37224,0.15315,0.067906,0.074157,0.078471,0.13702,0.069388,0.087771,0.053797,0.058966,0.05946,0.046631,0.024672,0.18345,0.60156,0.78331,0.13874
0.019184,0.027219,0.34596,0.36656,0.12584,0.091137,0.033708,0.16499,0.0625,0.092517,0.065201,0.030747,0.059303,0.040083,0.033,0.024914,0.18345,0.56037,0.74428,0.10168
0.010975,0.017433,0.21212,0.50852,0.036011,0.19335,0.01573,0.2334,0.057692,0.15374,0.09166,0.015807,0.095503,0.054957,0.024401,0.060892,0.18345,0.49645,0.76851,0.10497
0.0071206,0.013712,0.63131,0.19495,0.092204,0.11901,0.020225,0.21328,0.038462,0.2068,0.080558,0.10944,0.013892,0.046505,0.032056,0.039641,0.18345,0.52273,0.74159,0.092735
0.034102,0.033606,1,0.073186,0.30906,0.016798,0.31685,0.044266,0.14663,0.044898,0.22474,0.32897,0,0.085998,0.10739,0.013108,0.18345,0.42259,0.73351,0.18127
0.050403,0.055404,0.30303,0.53186,0.16225,0.13796,0.23596,0.012072,0.15625,0.021769,0.16422,0.046743,0.14716,0.093305,0.057621,0.064342,0.18345,0.3608,0.62315,0.23877
0.06535,0.066186,0.82997,0.1836,0.34112,0.024303,0.65843,0.0040241,0.46394,0.021769,0.32342,0.35602,0.067473,0.12165,0.16523,0.018725,0.18345,0.42116,0.60296,0.30632
